close_loans_cnt,federal_district_nm,TraderKey,payment_type_0,payment_type_1,payment_type_2,payment_type_3,payment_type_4,payment_type_5,past_billings_cnt,score_1,age,gender,bad_flag,diff_loans,First loan year,Rep loan year,First loan month,Rep loan month
0.0,3,6,0,0,2,0,0,0,1.0,541.7794137059703,21.0,0,1,56,2016,2016,8,10
0.0,3,6,0,0,4,0,0,0,4.0,569.2263280765441,28.0,0,0,131,2015,2016,11,3
0.0,4,22,0,0,2,0,0,0,1.0,579.3729213324838,23.0,1,1,39,2015,2015,10,11
1.0,3,6,0,0,3,0,0,0,3.0,649.8367453331134,59.0,0,0,142,2015,2016,10,3
1.0,0,6,0,0,4,0,0,0,3.0,558.4292584231024,27.0,1,0,157,2015,2015,4,10
3.0,3,6,0,0,7,4,0,0,12.0,517.4617293370809,25.0,1,0,431,2015,2016,4,6
2.0,2,26,0,0,1,4,0,0,7.0,537.3612106735511,33.0,0,0,281,2015,2016,7,4
1.0,7,12,0,4,0,3,0,0,7.0,457.2038688706743,37.0,0,0,228,2015,2015,4,12
4.0,4,6,0,0,0,14,0,0,12.0,590.3764062184953,35.0,0,0,386,2015,2016,8,9
0.0,0,6,0,0,2,0,0,0,2.0,616.7108656983075,45.0,0,0,80,2015,2016,10,1
1.0,3,6,0,0,5,0,0,0,4.0,624.7610136346011,52.0,0,0,133,2016,2016,5,9
1.0,3,6,0,0,6,0,0,0,6.0,587.1233242556367,45.0,1,0,238,2016,2016,3,11
1.0,2,6,0,0,5,0,0,0,4.0,497.8119902608609,41.0,0,0,138,2016,2016,4,8
0.0,6,12,0,0,0,2,0,0,1.0,625.6194133972778,24.0,0,0,44,2016,2016,9,10
0.0,3,6,0,0,5,0,0,0,5.0,601.9791121973982,45.0,0,0,182,2016,2016,4,10
4.0,0,6,0,0,8,6,0,0,14.0,634.3876080519926,27.0,0,0,522,2015,2016,5,10
0.0,4,44,0,0,5,0,0,0,5.0,588.5313149452869,32.0,0,0,165,2016,2016,5,11
0.0,6,6,0,0,4,0,0,0,2.0,541.653926912148,55.0,0,1,89,2016,2016,7,10
3.0,4,44,0,0,6,0,0,0,7.0,624.7610136346011,64.0,0,0,261,2016,2016,2,10
2.0,3,6,0,0,7,0,0,0,7.0,645.0893618428951,59.0,0,0,355,2015,2016,5,4
1.0,5,12,0,0,0,0,0,0,3.0,458.7134272248173,26.0,0,0,145,2016,2016,3,7
0.0,1,17,0,0,2,4,0,0,6.0,597.1945765262967,40.0,0,0,194,2015,2015,6,12
2.0,2,7,0,0,7,0,0,0,7.0,572.4755399235282,26.0,0,0,235,2016,2016,4,12
1.0,2,6,0,0,6,0,0,0,6.0,603.3664206627177,25.0,0,0,327,2015,2016,10,9
0.0,2,14,0,0,0,3,0,0,2.0,558.9857020954623,31.0,0,0,87,2016,2016,6,9
2.0,4,12,0,0,6,0,0,0,6.0,557.619751981767,30.0,1,0,257,2015,2016,8,5
0.0,3,6,0,0,6,0,0,0,5.0,632.9521775533601,37.0,0,0,167,2016,2016,4,9
0.0,2,6,0,0,2,0,0,0,2.0,665.8756578660358,41.0,0,0,93,2016,2016,4,7
1.0,6,6,0,0,4,0,0,0,3.0,590.8707829682953,50.0,0,0,282,2015,2016,11,8
1.0,2,6,0,0,6,0,0,0,5.0,496.07326821721534,40.0,0,0,156,2016,2016,3,8
3.0,1,14,0,0,11,0,0,0,10.0,570.7376940129443,40.0,0,0,333,2015,2016,3,2
3.0,3,6,0,0,9,0,0,0,8.0,620.8720299070594,48.0,0,0,296,2015,2016,4,1
1.0,2,14,0,0,3,0,0,0,3.0,560.8305710044189,43.0,0,0,118,2016,2016,5,9
0.0,3,38,0,0,1,0,0,0,2.0,584.0269018411319,36.0,0,0,89,2016,2016,8,11
0.0,2,26,0,0,0,0,0,0,0.0,501.5167968716976,62.0,1,0,6,2016,2016,8,8
1.0,2,6,0,0,6,0,0,0,5.0,620.602402020797,50.0,0,0,243,2015,2016,10,6
0.0,3,22,0,0,3,0,0,0,3.0,588.8430331756782,61.0,0,0,97,2015,2015,9,12
0.0,4,6,0,0,2,0,0,0,2.0,651.8450952630212,44.0,0,0,93,2015,2016,11,2
0.0,5,12,0,0,0,2,0,0,2.0,471.7064586820813,40.0,0,1,67,2016,2016,5,7
2.0,3,6,0,0,15,0,0,0,13.0,636.1997979122032,50.0,0,0,438,2015,2016,2,5
1.0,4,16,0,0,3,0,0,0,3.0,575.0702321088487,35.0,0,0,184,2016,2016,4,10
0.0,2,7,0,0,4,3,0,0,6.0,461.7615420720168,20.0,0,0,216,2016,2016,3,10
1.0,3,6,0,0,4,0,0,0,3.0,601.9791121973982,43.0,0,0,229,2016,2016,3,10
0.0,3,6,0,0,1,0,0,0,1.0,632.9521775533601,35.0,0,0,47,2016,2016,4,6
0.0,3,7,0,0,2,0,0,0,1.0,572.6966468517686,35.0,0,1,62,2016,2016,7,9
0.0,3,6,0,0,3,0,0,0,2.0,586.8941605661342,36.0,1,0,92,2015,2016,12,3
1.0,4,12,0,0,3,0,0,0,3.0,510.0563898518593,22.0,1,0,90,2015,2015,3,6
4.0,6,7,0,14,0,0,0,0,11.0,612.3230903950008,33.0,0,0,347,2015,2016,12,11
1.0,5,6,0,0,0,11,0,0,11.0,483.6745767811902,22.0,1,0,367,2015,2016,9,9
3.0,3,6,0,4,6,4,0,0,9.0,568.5862671698527,54.0,0,0,287,2015,2016,11,8
3.0,2,12,0,0,6,1,0,0,6.0,653.280525761654,28.0,0,0,212,2016,2016,2,9
0.0,3,38,0,0,2,2,0,0,3.0,576.5878472242539,34.0,0,0,554,2015,2016,4,10
1.0,4,6,0,0,3,0,0,0,3.0,609.6813930872381,24.0,0,1,103,2016,2016,2,5
2.0,3,6,0,0,13,0,0,0,12.0,515.1854410695331,26.0,0,0,458,2015,2016,2,5
0.0,0,6,0,0,2,0,0,0,2.0,626.1964441332337,53.0,0,0,71,2016,2016,6,9
0.0,3,6,0,0,1,0,0,0,1.0,627.0548438959104,35.0,0,0,32,2015,2015,3,4
2.0,6,12,0,12,0,0,0,0,12.0,603.0613445656762,23.0,1,0,389,2015,2016,9,10
0.0,7,6,0,0,2,0,0,0,2.0,609.9052256928397,49.0,1,0,89,2016,2016,4,7
0.0,2,12,0,0,0,0,0,0,0.0,495.00045131229433,31.0,1,1,2,2016,2016,5,5
1.0,3,6,0,5,0,0,1,0,3.0,578.9646830139126,45.0,1,1,248,2015,2016,5,1
0.0,3,6,0,0,5,0,0,0,5.0,585.9929698540457,29.0,0,0,169,2015,2016,9,3
0.0,3,6,0,0,2,0,0,0,2.0,569.9124686741974,43.0,1,0,67,2016,2016,8,11
1.0,3,6,0,0,7,0,0,0,7.0,612.0761708499806,28.0,1,0,236,2016,2016,3,11
0.0,5,12,0,0,1,0,0,0,1.0,470.7509922508909,30.0,0,0,39,2016,2016,7,8
0.0,2,48,0,0,1,0,0,0,1.0,602.5080209000413,53.0,0,0,48,2016,2016,5,6
1.0,3,6,0,2,5,0,0,0,6.0,576.9286089663839,23.0,0,0,377,2015,2016,3,3
0.0,6,6,0,0,1,0,0,0,0.0,658.3856848451719,59.0,0,0,26,2016,2016,5,5
0.0,7,6,0,0,0,0,0,0,0.0,549.9549933423943,60.0,1,0,5,2016,2016,10,10
0.0,3,25,0,0,0,0,0,0,0.0,618.2204240524505,23.0,0,0,1,2015,2015,11,11
0.0,3,6,0,0,0,0,0,0,0.0,604.5935658711237,31.0,0,0,15,2015,2015,8,8
0.0,4,6,0,0,1,0,0,0,1.0,619.6558545510832,42.0,0,0,50,2016,2016,7,9
3.0,3,6,0,0,6,1,0,0,6.0,600.5436816987657,25.0,0,0,199,2016,2016,2,9
2.0,3,6,0,0,5,0,0,0,5.0,632.9521775533601,24.0,0,0,173,2015,2016,10,4
2.0,3,38,0,0,13,0,0,0,11.0,517.8026289496404,35.0,0,0,421,2015,2016,8,10
1.0,2,14,0,0,0,0,0,0,1.0,568.1234134839351,28.0,0,0,51,2016,2016,3,5
1.0,3,6,0,0,4,0,0,0,3.0,667.0326207042526,63.0,0,0,231,2015,2016,10,6
3.0,2,6,0,0,1,9,0,0,10.0,578.9646830139126,27.0,0,0,316,2015,2016,11,9
2.0,5,6,0,0,5,0,0,0,6.0,601.9791121973982,39.0,0,0,347,2015,2016,10,9
0.0,2,12,0,0,1,0,0,0,1.0,445.80550164482224,37.0,1,0,56,2016,2016,4,6
2.0,3,38,0,0,10,0,0,0,8.0,517.8026289496404,35.0,0,0,326,2015,2016,8,6
10.0,4,12,0,0,18,0,0,0,17.0,527.1400663329579,21.0,1,0,550,2015,2016,3,9
1.0,6,6,0,0,4,0,0,0,1.0,658.3856848451719,59.0,0,0,57,2016,2016,5,7
1.0,5,12,0,0,6,0,0,0,6.0,557.2451954997886,30.0,1,0,246,2016,2016,1,9
0.0,7,6,0,0,6,0,0,0,5.0,634.3876080519926,26.0,0,0,179,2016,2016,3,9
10.0,4,12,0,0,16,0,0,0,16.0,527.1400663329579,21.0,1,0,503,2015,2016,3,7
0.0,2,14,0,0,0,7,0,0,7.0,582.8206350320019,35.0,0,0,230,2015,2016,9,5
1.0,0,6,0,0,3,0,0,0,3.0,572.6966468517686,27.0,0,0,114,2015,2015,7,11
0.0,5,6,0,0,4,0,0,0,2.0,677.4978576974895,57.0,0,0,82,2015,2016,11,2
0.0,3,12,0,0,1,0,0,0,1.0,506.7532551657424,27.0,1,0,31,2015,2015,9,10
2.0,0,6,0,0,9,0,0,0,9.0,629.2870264314199,31.0,1,0,298,2015,2016,4,1
0.0,2,26,0,0,7,0,0,0,5.0,597.9347875322077,58.0,0,0,186,2015,2016,7,1
1.0,3,22,0,0,6,0,0,0,7.0,495.3246363509498,20.0,1,0,219,2015,2015,5,12
0.0,4,6,0,0,2,0,0,0,1.0,653.280525761654,38.0,0,0,56,2015,2015,9,11
1.0,4,6,0,0,5,0,0,0,6.0,611.9263300272063,33.0,0,0,229,2016,2016,5,12
0.0,3,6,0,0,1,0,0,0,1.0,607.7498570271673,23.0,0,0,44,2016,2016,3,4
1.0,5,6,2,0,0,6,0,0,6.0,549.4375369608166,31.0,0,0,204,2016,2016,1,7
0.0,1,22,1,0,0,0,0,0,1.0,609.6813930872381,41.0,0,0,55,2015,2015,10,12
5.0,3,6,0,0,1,12,0,0,13.0,612.2197381784796,30.0,0,0,399,2015,2016,11,12
0.0,3,6,0,0,2,0,0,0,2.0,660.2021568141878,53.0,1,0,58,2015,2015,2,4
0.0,4,6,0,0,0,0,0,0,0.0,495.92379061791695,52.0,0,0,2,2016,2016,10,10
0.0,3,6,0,0,1,0,0,0,1.0,505.6853291224566,37.0,0,1,53,2016,2016,7,9
3.0,2,6,0,0,6,0,0,0,7.0,514.4207172746949,36.0,0,0,241,2016,2016,1,9
1.0,3,6,0,0,3,0,0,0,3.0,649.8367453331134,57.0,0,0,153,2015,2016,10,3
0.0,0,6,0,0,1,0,0,0,0.0,609.6813930872381,39.0,0,0,19,2016,2016,7,8
1.0,4,78,0,0,6,0,0,0,6.0,603.3819679780929,50.0,1,0,467,2015,2016,8,11
1.0,5,22,0,0,0,2,0,0,3.0,576.8552584655729,28.0,0,0,103,2015,2016,12,3
1.0,6,12,0,0,3,0,0,0,3.0,590.9086256645409,30.0,0,0,99,2016,2016,4,7
2.0,3,6,0,17,1,0,0,0,15.0,630.0097412955322,45.0,0,0,490,2015,2016,4,8
0.0,4,6,0,0,4,0,0,0,4.0,584.0614337939747,24.0,0,0,150,2015,2016,12,5
0.0,3,6,0,0,2,0,0,0,2.0,610.3941087217587,31.0,1,0,61,2016,2016,9,11
1.0,6,14,0,5,0,0,0,0,3.0,549.9945004103366,34.0,0,0,255,2015,2016,4,1
2.0,5,12,0,0,5,0,0,0,5.0,603.3664206627177,32.0,0,0,149,2016,2016,1,6
0.0,3,6,0,0,0,0,0,0,0.0,573.6545630986216,32.0,0,0,6,2016,2016,10,10
1.0,3,6,0,0,3,0,0,0,3.0,578.2906889642055,27.0,0,0,405,2015,2016,7,8
2.0,3,6,0,0,3,3,0,0,7.0,578.7641599414397,22.0,0,0,262,2016,2016,4,12
0.0,4,6,0,0,2,0,0,0,2.0,619.6558545510832,28.0,0,0,67,2016,2016,9,11
1.0,3,25,0,0,6,0,0,0,7.0,578.9646830139126,18.0,0,1,237,2015,2016,7,3
2.0,6,17,0,0,5,0,0,0,7.0,577.9936064445881,42.0,0,0,256,2015,2016,6,2
0.0,6,12,0,0,0,3,0,0,3.0,629.3838172382349,37.0,0,0,100,2016,2016,4,7
0.0,3,6,0,0,6,0,0,0,5.0,619.6901332286589,55.0,0,0,180,2015,2016,9,3
1.0,3,38,0,0,4,0,0,0,6.0,634.3876080519926,26.0,0,0,519,2015,2016,6,11
2.0,0,6,0,0,9,0,0,0,9.0,658.6049399878282,52.0,0,0,387,2015,2016,9,10
0.0,2,14,0,2,0,1,0,0,3.0,512.7945441397102,31.0,0,0,124,2016,2016,3,7
2.0,3,38,0,3,5,0,0,0,7.0,627.0548438959104,42.0,0,0,568,2015,2016,3,10
1.0,3,12,0,0,3,0,0,0,3.0,601.9791121973982,29.0,0,0,129,2016,2016,4,8
1.0,6,12,0,0,0,1,0,0,2.0,568.1234134839351,35.0,0,0,79,2015,2016,12,2
0.0,4,25,0,0,0,1,0,0,1.0,473.1418891807138,24.0,0,0,60,2016,2016,10,12
0.0,5,6,0,0,2,1,0,0,3.0,610.7843076798471,23.0,0,0,170,2016,2016,1,7
4.0,6,12,0,0,4,0,0,0,3.0,612.4435707840813,51.0,1,0,89,2015,2016,11,2
2.0,3,6,0,0,6,0,0,0,6.0,572.6966468517686,24.0,0,0,306,2015,2016,5,3
3.0,3,6,0,0,9,0,0,0,8.0,659.8211153438044,56.0,0,0,351,2015,2016,10,10
1.0,4,38,0,0,3,0,0,0,3.0,540.3439832073377,22.0,0,1,168,2016,2016,4,9
0.0,3,22,0,0,0,0,0,0,0.0,577.5433136554443,33.0,0,1,20,2015,2015,3,4
0.0,2,12,0,0,0,2,1,0,1.0,561.9994705238115,28.0,1,1,39,2016,2016,3,4
2.0,3,6,0,0,8,0,0,0,9.0,456.0192387499815,34.0,0,0,364,2015,2016,10,10
0.0,3,38,0,0,6,0,0,0,5.0,599.7184563600188,23.0,1,0,171,2015,2016,11,4
5.0,3,6,0,0,12,0,0,0,10.0,601.9791121973982,38.0,0,0,328,2015,2016,5,4
1.0,2,12,0,0,3,0,0,0,3.0,590.3764062184953,35.0,0,0,368,2015,2016,5,5
1.0,2,12,0,0,0,4,0,0,3.0,606.3144265285348,34.0,0,0,150,2016,2016,5,10
0.0,3,6,0,0,1,0,0,0,1.0,450.25466964800376,55.0,1,1,34,2015,2015,9,10
4.0,3,42,0,1,9,0,0,0,10.0,593.0895482667063,41.0,0,0,401,2015,2016,8,10
1.0,6,12,0,0,6,0,0,0,5.0,557.7174340160099,21.0,0,0,170,2016,2016,4,9
0.0,4,38,0,0,2,0,0,0,2.0,491.1919417392991,25.0,1,0,88,2016,2016,5,8
2.0,6,6,0,7,3,0,0,0,9.0,541.7794137059703,19.0,0,0,283,2015,2016,5,2
1.0,3,38,0,3,0,0,0,0,3.0,557.6140817994885,21.0,0,0,186,2015,2016,10,4
0.0,2,12,0,0,0,6,0,0,5.0,557.4141273766304,31.0,0,0,153,2016,2016,4,9
3.0,0,25,0,0,10,0,0,0,8.0,634.3876080519926,33.0,0,0,250,2015,2015,4,12
1.0,0,6,0,0,6,0,0,0,6.0,585.6534318941028,34.0,0,1,184,2015,2016,9,3
4.0,3,6,0,0,14,0,0,0,12.0,600.8051791600897,58.0,0,0,485,2015,2016,6,10
1.0,2,26,0,0,7,0,0,0,7.0,563.5156481632588,35.0,0,0,253,2015,2016,8,5
3.0,3,6,0,0,10,0,0,0,10.0,588.5313149452869,27.0,0,0,440,2015,2016,5,8
2.0,1,12,0,0,0,10,0,0,8.0,566.6879829853025,37.0,0,0,251,2015,2016,11,8
1.0,1,6,0,0,7,0,0,0,8.0,600.5436816987657,37.0,0,0,243,2016,2016,1,9
1.0,7,6,0,0,6,0,0,0,6.0,618.2204240524505,36.0,0,0,213,2016,2016,3,10
3.0,3,6,0,0,10,0,0,0,10.0,594.2269247222166,40.0,1,0,356,2015,2016,11,11
3.0,4,22,0,0,9,0,0,0,6.0,490.59937639174257,43.0,0,0,212,2015,2016,9,4
1.0,3,6,0,0,7,0,0,0,7.0,646.2564395130357,62.0,0,0,226,2015,2016,7,2
0.0,3,22,0,0,1,0,0,0,1.0,571.2612163531361,31.0,0,0,57,2015,2015,10,12
5.0,3,6,0,0,12,0,0,0,10.0,594.9496395863288,48.0,0,0,319,2015,2016,11,9
1.0,6,26,0,0,13,0,0,0,10.0,564.5378156150529,34.0,1,0,303,2015,2016,10,8
4.0,2,12,0,0,3,0,0,0,6.0,593.9059680044314,26.0,0,0,223,2016,2016,3,10
0.0,3,38,0,0,1,0,0,0,0.0,588.4144363666293,38.0,0,0,7,2016,2016,11,11
1.0,3,6,0,0,4,0,0,0,4.0,571.2612163531361,31.0,0,0,154,2015,2016,10,3
0.0,1,12,0,0,1,0,0,0,1.0,615.275435199675,31.0,0,0,41,2016,2016,2,3
1.0,1,12,0,0,0,4,0,0,4.0,535.1071894046927,43.0,1,0,141,2016,2016,4,8
3.0,3,6,0,0,8,0,0,0,6.0,600.8051791600897,58.0,0,0,274,2015,2016,6,3
0.0,3,6,0,0,5,0,0,0,5.0,677.4978576974895,52.0,0,0,175,2015,2016,10,4
1.0,4,12,0,0,6,0,0,0,6.0,627.0548438959104,39.0,0,0,366,2015,2016,4,4
2.0,4,6,0,0,8,0,0,0,8.0,600.2337265614923,51.0,0,0,299,2016,2016,2,12
6.0,5,7,0,18,0,2,0,0,10.0,539.4750274741252,24.0,0,0,315,2015,2016,10,9
4.0,3,6,0,0,12,3,0,0,11.0,612.3230903950008,27.0,0,0,366,2015,2016,7,7
0.0,4,25,0,0,3,0,0,0,2.0,566.6879829853025,27.0,0,0,86,2016,2016,1,4
0.0,3,6,0,0,1,0,0,0,0.0,530.9303819582392,42.0,0,1,34,2015,2015,4,5
0.0,2,6,0,0,2,0,0,0,2.0,544.3689352340174,47.0,0,0,88,2015,2016,11,2
0.0,4,12,0,0,0,3,0,0,3.0,625.6194133972778,27.0,0,0,117,2016,2016,5,9
0.0,3,38,0,0,0,0,0,0,0.0,541.4429301495201,43.0,0,0,10,2016,2016,7,7
0.0,2,12,0,0,0,1,0,0,0.0,542.6944836550686,47.0,1,0,27,2016,2016,7,8
0.0,3,6,0,0,1,0,0,0,0.0,488.7895698932218,40.0,1,1,32,2016,2016,8,9
1.0,1,6,0,0,11,0,0,0,10.0,611.6102840777347,37.0,1,0,316,2015,2015,2,12
0.0,6,12,0,0,2,0,0,0,2.0,585.9929698540457,24.0,0,0,79,2016,2016,1,4
5.0,3,6,0,0,14,0,0,0,13.0,546.1167700019976,32.0,1,0,416,2015,2016,8,10
5.0,3,38,0,0,18,0,0,0,17.0,619.6558545510832,31.0,0,0,609,2015,2016,3,11
0.0,6,6,0,0,3,0,0,0,2.0,588.5313149452869,30.0,0,0,82,2016,2016,4,6
1.0,3,7,0,0,7,0,0,0,8.0,540.3439832073377,22.0,0,1,265,2015,2016,10,6
1.0,3,6,0,0,3,0,0,0,3.0,596.4990001790754,31.0,0,0,223,2016,2016,2,10
2.0,3,42,0,0,5,0,0,0,4.0,612.2197381784796,45.0,0,0,174,2016,2016,5,11
1.0,6,43,0,0,0,0,0,0,3.0,590.3764062184953,25.0,0,0,245,2016,2016,1,9
1.0,0,6,0,0,7,0,0,0,9.0,601.9791121973982,33.0,0,0,283,2015,2016,6,3
1.0,6,6,0,0,4,0,0,0,4.0,597.9002555793649,53.0,0,0,150,2015,2016,11,4
4.0,3,6,0,1,14,0,1,0,19.0,578.9646830139126,51.0,0,0,644,2015,2016,3,12
3.0,4,6,0,0,10,0,0,0,10.0,577.8040225802301,41.0,0,0,322,2015,2016,6,5
1.0,3,6,0,0,2,1,0,0,6.0,548.7031475215347,43.0,1,1,228,2015,2016,10,6
1.0,6,12,0,0,4,0,0,0,4.0,625.6194133972778,29.0,0,0,165,2016,2016,4,9
0.0,2,6,0,0,3,0,0,0,3.0,500.72068367261534,35.0,0,0,89,2016,2016,3,6
0.0,6,12,0,0,0,4,0,0,4.0,624.7610136346011,53.0,0,0,125,2016,2016,1,5
0.0,2,12,0,0,2,0,0,0,2.0,577.5433136554443,37.0,0,0,80,2016,2016,5,8
4.0,3,38,0,0,12,0,0,0,11.0,619.6558545510832,31.0,0,0,420,2015,2016,3,5
0.0,3,6,0,0,0,1,0,0,1.0,588.5313149452869,26.0,0,0,43,2016,2016,5,7
0.0,6,12,0,0,0,5,0,0,4.0,601.9791121973982,27.0,0,0,150,2016,2016,4,9
2.0,6,6,0,0,9,0,0,0,9.0,588.6555455610842,43.0,0,0,425,2015,2016,4,6
7.0,3,6,0,0,16,0,0,0,14.0,550.2353688269822,43.0,0,0,427,2015,2016,9,11
0.0,3,6,0,0,1,0,0,0,1.0,503.8555390286815,30.0,0,0,29,2016,2016,1,2
1.0,4,6,0,0,5,0,0,0,5.0,620.8720299070594,44.0,0,0,371,2015,2016,9,9
2.0,3,26,0,3,0,16,0,0,8.0,610.8876598963683,30.0,0,0,260,2015,2016,6,2
1.0,0,6,0,0,7,0,0,0,8.0,601.9791121973982,27.0,0,0,358,2015,2016,2,2
2.0,3,6,0,0,5,0,0,0,7.0,517.8026289496404,44.0,0,0,343,2015,2016,10,10
0.0,3,6,0,0,4,0,0,0,3.0,651.2721758317459,51.0,0,0,95,2015,2016,12,3
1.0,6,6,0,0,10,0,0,0,10.0,632.9521775533601,36.0,0,0,308,2016,2016,1,11
0.0,0,6,0,0,2,0,0,0,2.0,570.7456576540362,32.0,0,0,69,2016,2016,10,12
2.0,0,6,0,0,5,0,0,0,5.0,591.1024454624858,44.0,0,0,222,2016,2016,2,9
1.0,2,26,0,0,2,0,0,0,3.0,601.9791121973982,35.0,0,0,202,2015,2016,11,6
0.0,3,6,0,0,1,0,0,0,1.0,560.8305710044189,29.0,0,0,33,2015,2015,10,11
4.0,3,6,0,0,25,0,0,0,13.0,542.019960885476,53.0,0,0,443,2015,2016,9,11
0.0,2,6,0,0,1,0,0,0,0.0,532.0544183831076,39.0,0,0,37,2016,2016,10,11
0.0,3,6,0,0,1,0,0,0,1.0,623.5489067091522,35.0,0,0,34,2016,2016,11,12
1.0,3,6,0,0,4,0,0,0,3.0,563.999392462796,53.0,1,0,296,2015,2016,8,6
1.0,6,6,0,0,7,0,0,0,5.0,616.7108656983075,42.0,0,0,178,2015,2016,12,5
0.0,2,6,0,0,1,0,0,0,1.0,601.9791121973982,41.0,0,0,39,2015,2015,10,11
1.0,4,6,0,0,3,0,0,0,3.0,628.8821125713023,54.0,0,0,143,2016,2016,5,9
0.0,4,26,0,0,0,0,2,0,2.0,612.2197381784796,27.0,0,0,82,2015,2015,4,7
1.0,3,25,0,0,3,0,0,0,3.0,563.4349010224441,27.0,1,0,99,2015,2015,4,8
1.0,3,6,0,0,2,0,0,0,6.0,619.6558545510832,34.0,0,0,190,2016,2016,4,10
4.0,3,6,0,0,15,0,0,0,14.0,578.9646830139126,25.0,0,0,489,2015,2016,6,10
0.0,6,6,0,0,1,0,0,0,1.0,541.0907326935791,27.0,0,0,39,2016,2016,3,4
1.0,1,12,0,0,0,6,0,0,8.0,576.5501823685315,41.0,1,0,316,2016,2016,2,12
3.0,1,26,0,0,0,12,0,0,9.0,563.8023039916577,33.0,1,0,570,2015,2016,2,9
0.0,3,6,0,0,2,0,0,0,2.0,573.2826041542753,28.0,0,0,90,2016,2016,3,6
0.0,3,7,0,0,3,0,0,0,3.0,588.6555455610842,26.0,0,0,100,2015,2015,9,12
0.0,1,12,0,0,0,1,0,0,1.0,526.0207925048397,38.0,0,0,50,2016,2016,2,4
2.0,6,6,0,0,0,7,0,0,6.0,651.8450952630212,41.0,0,0,245,2016,2016,1,9
0.0,4,6,0,0,0,0,0,0,0.0,572.7764018475398,55.0,0,0,27,2016,2016,1,2
2.0,3,22,0,0,6,0,0,0,6.0,476.36134536165713,28.0,1,1,185,2015,2016,9,3
1.0,7,12,0,0,0,6,0,0,6.0,587.4391082261483,30.0,0,0,191,2015,2016,11,5
0.0,0,6,0,1,2,0,0,0,3.0,606.0914194981237,31.0,0,0,110,2016,2016,2,6
3.0,3,6,0,0,7,0,0,0,9.0,542.3983965807104,24.0,0,0,333,2015,2016,11,10
1.0,4,6,0,0,2,0,0,0,2.0,580.3688658932807,30.0,1,1,86,2016,2016,8,10
0.0,3,6,0,0,1,0,0,0,1.0,511.06466187021806,41.0,0,0,54,2015,2015,10,12
2.0,4,12,0,0,5,0,0,0,7.0,601.6259140670437,34.0,1,0,220,2015,2016,11,7
0.0,5,26,0,0,0,3,0,0,3.0,566.1724242862027,39.0,0,0,97,2016,2016,5,8
1.0,1,26,0,0,0,10,0,0,10.0,635.3341555217064,50.0,0,0,414,2015,2016,8,10
0.0,3,6,0,0,1,0,0,0,1.0,646.9827401563746,47.0,0,0,60,2016,2016,3,5
1.0,3,6,0,0,5,0,0,0,6.0,596.3850700849613,25.0,0,0,185,2015,2015,4,10
0.0,4,25,0,0,3,0,0,0,3.0,488.7171336549417,32.0,1,0,103,2015,2015,9,12
0.0,2,26,0,0,7,0,0,0,5.0,572.6966468517686,30.0,0,0,185,2016,2016,4,10
1.0,3,6,0,0,6,0,0,0,6.0,435.2135333012488,33.0,0,0,188,2015,2015,6,12
0.0,5,12,0,0,5,0,0,0,5.0,607.646504810646,34.0,0,0,176,2015,2016,11,5
0.0,4,6,0,0,2,0,0,0,2.0,580.8905364478887,27.0,1,0,62,2015,2015,10,12
0.0,0,6,0,0,5,0,0,0,2.0,550.8684474883883,24.0,1,0,90,2016,2016,8,11
0.0,6,6,0,0,3,0,0,0,3.0,490.10970937102087,42.0,0,0,121,2016,2016,5,9
1.0,6,17,0,9,0,1,0,0,4.0,603.3664206627177,32.0,0,0,149,2016,2016,2,7
0.0,0,6,0,0,4,1,0,0,5.0,544.1727604514557,21.0,0,0,174,2016,2016,5,11
1.0,3,6,0,0,3,0,0,0,3.0,582.8206350320019,36.0,0,0,148,2015,2015,5,10
0.0,4,6,0,0,2,0,0,0,2.0,641.8821585358019,28.0,1,0,86,2016,2016,3,6
1.0,3,6,0,1,2,0,0,0,3.0,575.3420005899792,34.0,0,0,101,2016,2016,8,12
1.0,3,7,0,0,2,6,0,0,6.0,609.6813930872381,24.0,0,0,186,2016,2016,3,10
0.0,3,6,0,0,2,0,0,0,2.0,537.7649431846062,34.0,0,0,67,2016,2016,9,11
1.0,3,22,0,3,0,0,0,0,3.0,552.8617591353388,30.0,1,0,117,2015,2015,7,11
0.0,4,12,0,0,5,0,0,0,5.0,488.80104480947614,29.0,1,1,157,2015,2016,12,6
0.0,4,6,0,0,1,0,0,0,1.0,626.1964441332337,65.0,0,0,33,2015,2015,10,11
2.0,3,6,0,0,9,0,0,0,9.0,606.844719777903,37.0,0,0,300,2016,2016,2,12
1.0,2,12,0,0,0,0,0,0,3.0,568.5420359730963,31.0,1,0,98,2016,2016,1,4
2.0,3,17,0,0,6,0,0,0,6.0,559.8665713017592,35.0,0,0,210,2015,2016,8,3
0.0,2,6,0,0,2,0,0,0,2.0,523.421603207756,21.0,0,0,72,2015,2015,9,11
1.0,6,12,0,0,4,0,0,0,3.0,558.9857020954623,36.0,0,0,115,2015,2016,12,4
1.0,1,12,0,1,0,2,0,0,3.0,540.2900786159839,49.0,0,0,325,2015,2016,4,3
0.0,6,16,0,0,0,0,0,0,0.0,497.5934834869384,26.0,1,1,10,2016,2016,8,8
0.0,4,6,0,0,0,0,0,0,0.0,636.1174903214848,25.0,0,0,17,2015,2015,10,11
